age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,OperatingSystems,Browser,Region,TrafficType,Weekend
57,management,married,primary,no,248,no,no,telephone,12,nov,528,3,4,2,1,5,TRUE
28,technician,single,secondary,no,699,no,no,cellular,20,may,75,1,1,2,4,3,FALSE
65,retired,married,tertiary,no,-627,yes,no,cellular,14,oct,175,2,3,2,1,2,FALSE
37,entrepreneur,married,secondary,no,350,no,no,unknown,14,may,23,1,1,2,1,1,FALSE
36,services,married,secondary,no,170,no,no,cellular,20,jun,227,1,1,2,1,3,TRUE
69,admin.,married,secondary,no,450,yes,no,cellular,9,jun,2391,3,2,2,1,2,FALSE
23,retired,married,primary,no,93,yes,no,cellular,18,jul,486,1,2,1,1,10,TRUE
61,housemaid,single,primary,no,1847,yes,no,cellular,26,apr,4,5,2,2,1,5,FALSE
33,self-employed,married,tertiary,no,30,no,no,cellular,5,jan,120,1,1,5,4,1,FALSE
66,management,married,secondary,no,50,no,no,unknown,17,jul,165,4,2,2,7,2,FALSE
81,management,married,secondary,no,13790,yes,no,cellular,19,jan,310,3,2,1,1,3,FALSE
51,services,married,secondary,no,120,no,yes,cellular,26,may,43,1,2,2,3,2,TRUE
62,admin.,married,secondary,no,1165,no,no,cellular,18,aug,414,12,2,2,3,4,TRUE
52,blue-collar,married,tertiary,no,1579,yes,no,cellular,12,feb,702,1,2,1,3,1,FALSE
77,blue-collar,divorced,tertiary,no,213,yes,no,unknown,8,jun,120,1,3,2,9,1,FALSE
42,admin.,married,secondary,no,-210,no,no,cellular,17,feb,55,1,2,8,2,2,FALSE
77,blue-collar,married,tertiary,no,-220,yes,no,unknown,12,may,599,1,2,2,1,2,FALSE
84,management,married,tertiary,no,4456,no,no,cellular,28,aug,66,1,1,2,1,2,FALSE
59,student,married,tertiary,no,-115,no,no,cellular,15,apr,465,2,1,2,3,2,TRUE
26,technician,married,secondary,no,367,yes,no,cellular,28,may,111,5,3,2,5,8,FALSE
19,management,married,tertiary,no,1199,yes,no,unknown,18,jun,93,1,4,5,6,2,FALSE
69,technician,married,secondary,no,1284,no,no,cellular,20,jul,756,1,1,2,4,3,FALSE
68,blue-collar,married,secondary,no,456,yes,no,cellular,4,apr,18,5,1,2,3,3,FALSE
68,retired,single,secondary,no,5793,yes,no,cellular,15,may,47,1,2,2,7,19,FALSE
74,technician,divorced,secondary,no,-279,no,no,unknown,20,may,116,3,3,1,4,2,FALSE
49,blue-collar,married,tertiary,yes,1360,no,no,unknown,14,jul,27,1,2,2,7,2,FALSE
47,self-employed,married,tertiary,no,0,no,no,cellular,13,feb,219,2,2,2,4,2,TRUE
50,admin.,divorced,primary,no,3451,yes,no,cellular,19,nov,303,4,1,7,3,1,FALSE
38,blue-collar,married,secondary,no,3999,no,no,cellular,7,aug,667,2,1,8,4,1,FALSE
28,self-employed,married,secondary,no,285,yes,no,cellular,12,may,81,3,2,10,1,13,FALSE
84,technician,single,secondary,no,71,yes,no,cellular,13,may,105,3,1,5,8,10,FALSE
75,unknown,married,tertiary,no,3181,yes,no,unknown,17,jun,239,1,2,4,3,13,FALSE
40,management,married,secondary,no,96,yes,no,cellular,11,may,362,3,1,3,2,4,TRUE
82,management,single,primary,no,487,no,no,cellular,11,may,258,21,2,2,3,6,FALSE
52,management,married,secondary,no,328,yes,no,cellular,6,may,503,31,2,2,4,13,FALSE
84,services,single,tertiary,no,2471,no,no,cellular,18,may,389,3,3,5,3,2,FALSE
70,technician,single,secondary,no,376,yes,no,cellular,11,apr,115,1,2,2,4,3,FALSE
27,blue-collar,single,secondary,no,466,yes,no,unknown,21,may,590,3,1,2,1,2,FALSE
38,blue-collar,married,tertiary,no,32,no,no,unknown,2,aug,387,3,1,2,1,1,TRUE
56,blue-collar,married,secondary,no,3035,no,no,cellular,4,jun,135,2,2,1,3,2,FALSE
25,admin.,married,secondary,yes,2111,yes,no,unknown,22,may,123,3,3,2,3,1,FALSE
83,technician,married,primary,no,-198,no,no,cellular,12,may,513,4,3,1,3,2,FALSE
52,blue-collar,single,tertiary,no,962,yes,no,cellular,6,apr,222,1,3,10,7,1,FALSE
22,management,married,secondary,no,20,yes,no,unknown,20,nov,151,6,1,2,1,5,FALSE
75,technician,married,secondary,no,832,yes,no,cellular,12,may,305,1,3,2,3,4,TRUE
84,management,single,secondary,no,74,no,no,cellular,11,sep,791,2,2,2,1,2,TRUE
68,admin.,divorced,secondary,no,776,no,no,cellular,5,sep,400,1,3,2,3,1,FALSE
23,self-employed,single,tertiary,no,428,no,no,cellular,28,jun,321,3,6,4,4,2,FALSE
40,technician,married,tertiary,no,1669,no,no,cellular,18,jun,634,6,3,2,1,8,TRUE
84,entrepreneur,single,tertiary,no,299,yes,no,cellular,25,jul,83,2,3,5,2,3,FALSE
38,management,married,secondary,no,404,no,no,cellular,9,may,253,3,2,2,4,1,FALSE
19,retired,single,tertiary,no,-7,no,no,unknown,21,aug,7,4,1,2,6,2,FALSE
64,blue-collar,single,tertiary,no,263,yes,no,cellular,12,jan,299,1,3,2,4,8,FALSE
36,management,single,secondary,no,4932,yes,no,unknown,18,apr,63,1,2,1,1,9,FALSE
19,management,single,secondary,no,3855,no,no,cellular,5,may,776,2,1,1,1,2,TRUE
19,blue-collar,married,primary,no,154,no,no,unknown,13,may,2102,1,1,2,2,2,FALSE
84,blue-collar,single,tertiary,no,1136,yes,no,cellular,24,jun,62,4,3,2,7,2,FALSE
55,management,single,secondary,no,127,no,yes,cellular,21,nov,176,1,2,1,7,1,FALSE
28,entrepreneur,married,primary,no,4407,yes,yes,unknown,16,may,95,5,1,1,6,1,FALSE
79,services,married,tertiary,no,-120,no,no,cellular,14,jul,182,1,3,2,1,1,TRUE
84,services,married,secondary,no,531,yes,no,unknown,3,apr,57,3,1,2,4,6,TRUE
52,blue-collar,married,secondary,no,1183,yes,no,cellular,9,jul,79,1,2,2,2,2,TRUE
84,admin.,married,unknown,no,401,no,no,telephone,13,aug,69,2,2,2,8,11,FALSE
68,technician,married,secondary,no,125,no,no,cellular,18,may,126,1,2,1,1,10,TRUE
56,services,married,secondary,no,441,no,yes,cellular,5,nov,156,3,1,1,3,11,TRUE
67,technician,married,secondary,no,49,no,no,telephone,14,jun,100,2,3,2,6,3,TRUE
56,services,single,primary,no,124,no,no,cellular,9,jun,271,2,4,2,1,1,FALSE
44,blue-collar,married,secondary,no,-224,yes,no,cellular,7,apr,231,7,2,1,4,19,FALSE
19,student,single,tertiary,no,613,yes,no,unknown,7,jul,2008,5,2,2,1,1,FALSE
46,admin.,married,unknown,no,540,yes,no,cellular,20,jul,73,7,3,2,1,13,FALSE
65,management,married,secondary,no,443,no,no,cellular,31,nov,172,1,1,2,1,2,TRUE
84,retired,married,primary,no,130,no,no,cellular,14,feb,25,1,3,13,2,13,TRUE
80,entrepreneur,married,secondary,no,696,no,no,cellular,21,may,635,1,1,1,3,2,TRUE
56,services,married,secondary,no,7385,no,no,cellular,15,apr,73,4,2,2,4,2,FALSE
84,management,single,secondary,no,2420,no,no,cellular,23,may,304,2,2,2,1,6,FALSE
84,services,married,secondary,no,1908,yes,yes,cellular,18,apr,164,1,2,2,1,2,TRUE
63,management,married,primary,no,1075,no,no,unknown,28,may,166,2,1,7,1,13,FALSE
84,management,single,tertiary,no,-989,yes,no,unknown,21,may,98,2,1,2,8,1,FALSE
73,management,divorced,secondary,no,2038,yes,yes,cellular,29,may,21,2,2,2,1,11,FALSE
19,admin.,married,secondary,no,97,yes,no,cellular,12,may,14,7,2,2,2,2,FALSE
57,management,married,tertiary,no,743,no,no,cellular,20,nov,168,2,1,2,3,2,TRUE
81,management,married,secondary,no,867,no,yes,cellular,22,apr,150,1,2,2,1,4,FALSE
46,technician,married,tertiary,no,1120,no,no,unknown,29,jun,91,1,3,2,1,13,FALSE
84,technician,married,tertiary,no,50708,yes,no,cellular,3,may,85,1,2,4,3,10,FALSE
84,admin.,single,secondary,no,0,no,no,unknown,10,jun,212,1,3,2,2,18,FALSE
63,entrepreneur,married,secondary,no,693,yes,no,telephone,13,apr,20,5,1,4,7,1,TRUE
19,services,married,tertiary,no,227,no,yes,cellular,5,may,816,1,1,2,7,9,TRUE
60,management,single,tertiary,no,1,no,no,unknown,12,aug,82,1,3,2,1,1,TRUE
77,entrepreneur,single,secondary,no,429,yes,no,unknown,16,may,537,2,3,4,1,1,FALSE
26,technician,divorced,tertiary,no,2560,no,no,unknown,14,aug,226,1,2,2,9,10,TRUE
50,management,married,secondary,no,3499,yes,no,cellular,17,jan,218,1,1,1,6,1,FALSE
21,management,single,secondary,no,3713,no,no,cellular,27,may,701,1,2,2,3,2,FALSE
84,housemaid,married,tertiary,no,11301,yes,yes,cellular,5,may,113,1,2,4,4,2,FALSE
28,technician,married,secondary,no,1,yes,no,cellular,6,may,283,1,1,2,1,1,FALSE
52,blue-collar,single,primary,no,336,yes,no,unknown,29,aug,189,4,3,2,1,4,TRUE
73,services,divorced,primary,no,777,no,no,telephone,14,nov,470,1,2,2,1,1,FALSE
46,admin.,married,secondary,no,716,yes,no,cellular,29,jun,909,2,1,4,9,2,FALSE
84,management,married,primary,no,882,no,no,cellular,27,jul,109,1,7,1,7,19,TRUE
52,unemployed,married,secondary,no,4182,yes,no,cellular,9,jul,113,1,2,2,3,11,FALSE
39,admin.,single,primary,no,1,no,yes,unknown,4,jul,390,7,2,2,3,1,TRUE
28,services,married,secondary,no,-115,yes,no,cellular,5,may,37,2,2,2,1,3,FALSE
84,services,single,secondary,no,5634,no,no,unknown,26,jul,139,1,2,2,3,2,FALSE
62,technician,married,secondary,no,7596,yes,no,cellular,12,apr,673,2,3,2,4,10,FALSE
55,blue-collar,married,primary,no,225,yes,no,cellular,9,nov,2403,2,2,2,9,1,FALSE
64,self-employed,married,secondary,no,2139,yes,yes,cellular,25,jan,383,1,2,4,4,10,TRUE
24,self-employed,single,primary,no,328,no,no,cellular,16,nov,99,2,1,13,3,3,TRUE
21,blue-collar,divorced,tertiary,no,82,yes,no,cellular,18,apr,2032,1,2,2,1,13,FALSE
67,services,divorced,primary,no,860,yes,no,telephone,7,may,212,7,2,2,6,2,FALSE
35,admin.,married,secondary,no,442,yes,no,cellular,5,jan,59,4,2,8,1,3,FALSE
54,services,divorced,tertiary,no,756,no,no,cellular,5,may,60,2,2,2,1,6,FALSE
66,management,married,primary,no,951,no,yes,cellular,28,nov,103,1,3,5,2,10,TRUE
71,admin.,single,tertiary,no,-1395,no,no,unknown,13,may,463,2,1,2,1,11,FALSE
19,technician,single,primary,no,341,no,no,telephone,4,jul,488,1,6,10,1,2,FALSE
38,entrepreneur,married,secondary,no,2596,yes,no,cellular,26,apr,242,9,3,2,7,1,TRUE
67,technician,single,secondary,no,3247,no,no,cellular,2,oct,442,1,3,4,3,5,TRUE
71,unknown,divorced,secondary,no,3578,yes,no,cellular,24,feb,324,1,2,2,1,2,FALSE
28,services,married,tertiary,no,272,no,no,cellular,14,jun,70,2,2,2,7,20,FALSE
44,blue-collar,married,secondary,no,700,no,no,unknown,22,feb,155,1,3,5,1,3,TRUE
55,management,single,tertiary,no,5163,yes,no,cellular,28,aug,85,6,1,2,7,3,TRUE
32,blue-collar,married,secondary,no,765,no,no,cellular,28,apr,108,8,1,4,6,2,TRUE
32,admin.,married,secondary,no,1654,no,no,cellular,7,may,416,1,3,2,1,5,TRUE
44,management,single,primary,no,4713,no,no,cellular,17,jun,227,2,3,2,6,2,FALSE
84,management,married,tertiary,no,323,yes,no,cellular,30,may,6,2,3,4,1,1,TRUE
19,blue-collar,married,secondary,no,297,no,no,cellular,16,apr,59,2,2,2,5,1,FALSE
69,services,married,secondary,no,215,yes,no,cellular,21,jun,375,1,1,1,3,13,FALSE
27,retired,married,secondary,no,2997,no,no,cellular,15,may,250,4,3,4,2,2,TRUE
35,technician,married,secondary,no,369,no,no,cellular,29,may,298,4,4,2,2,1,FALSE
84,blue-collar,married,tertiary,no,93,no,no,cellular,30,apr,76,3,3,2,1,2,FALSE
36,management,married,tertiary,no,7107,no,no,unknown,18,may,595,9,4,2,1,10,FALSE
58,entrepreneur,married,secondary,no,2874,no,no,unknown,25,may,85,1,3,2,4,4,FALSE
24,blue-collar,single,secondary,no,307,no,no,cellular,18,jun,29,2,2,1,1,2,TRUE
34,technician,married,secondary,no,737,yes,no,cellular,22,apr,322,3,2,2,2,10,FALSE
74,services,single,secondary,no,423,yes,no,unknown,11,jul,91,1,2,2,1,10,TRUE
19,technician,single,primary,no,1439,yes,no,cellular,24,oct,58,18,2,4,1,3,FALSE
28,admin.,married,tertiary,no,912,yes,no,cellular,25,jun,407,4,3,2,1,2,FALSE
71,retired,married,secondary,no,0,yes,no,cellular,7,nov,39,1,2,1,3,3,TRUE
46,blue-collar,single,primary,no,7377,no,no,cellular,29,jun,245,4,2,2,1,2,FALSE
22,management,married,secondary,no,1442,yes,no,cellular,30,may,812,3,3,2,4,3,FALSE
84,student,married,tertiary,no,194,no,yes,unknown,12,aug,416,1,2,6,3,3,TRUE
32,management,single,tertiary,no,681,yes,no,unknown,21,may,82,2,2,2,1,2,FALSE
54,admin.,married,secondary,no,234,no,no,cellular,18,aug,84,1,4,2,5,11,FALSE
76,admin.,single,unknown,no,991,yes,no,cellular,26,may,389,8,2,2,1,2,FALSE
84,management,single,tertiary,no,510,no,no,telephone,12,may,248,2,2,1,1,3,FALSE
84,self-employed,married,unknown,no,4301,no,yes,unknown,15,jul,186,2,1,4,2,2,FALSE
19,retired,married,tertiary,no,3,yes,no,cellular,18,may,620,4,1,6,9,6,TRUE
40,blue-collar,married,tertiary,no,7067,yes,no,cellular,6,may,175,2,4,2,1,3,TRUE
76,technician,single,primary,no,789,yes,no,unknown,15,may,299,1,2,2,1,4,TRUE
19,technician,married,secondary,no,606,yes,no,cellular,19,may,244,1,1,2,1,1,FALSE
34,technician,married,secondary,no,3145,yes,no,cellular,21,nov,340,2,2,1,7,2,FALSE
36,management,married,secondary,no,119,yes,no,cellular,4,aug,263,2,3,4,2,3,TRUE
61,management,married,secondary,no,164,no,no,cellular,8,jul,171,1,2,2,1,2,FALSE
84,management,married,tertiary,no,0,no,no,cellular,22,may,115,1,1,5,1,6,TRUE
30,management,married,secondary,yes,1776,no,no,cellular,2,aug,57,4,2,1,6,2,TRUE
84,blue-collar,married,secondary,no,20,no,no,unknown,28,jun,152,3,2,2,1,1,FALSE
69,technician,married,secondary,no,308,no,no,cellular,20,jan,71,1,2,6,1,1,FALSE
53,technician,married,primary,no,1,yes,yes,cellular,19,aug,138,3,2,4,4,2,FALSE
19,blue-collar,single,secondary,no,186,yes,no,cellular,7,feb,415,2,7,2,2,3,FALSE
36,student,single,secondary,no,6551,yes,no,unknown,7,nov,211,2,1,2,7,2,FALSE
19,entrepreneur,married,primary,no,-44,no,no,unknown,23,may,378,4,2,2,1,2,TRUE
71,management,married,secondary,no,4186,yes,no,cellular,27,jun,201,15,1,4,1,3,FALSE
29,blue-collar,single,tertiary,no,8008,yes,no,cellular,13,jul,184,1,2,2,4,13,FALSE
72,unemployed,married,secondary,no,-1188,no,no,cellular,30,may,203,1,3,5,2,6,TRUE
19,unknown,single,secondary,no,202,no,no,unknown,2,oct,151,1,2,2,4,10,FALSE
40,technician,single,secondary,no,301,yes,yes,cellular,19,nov,200,2,3,1,3,11,FALSE
25,management,single,secondary,no,933,no,no,unknown,14,may,72,4,2,2,1,2,FALSE
82,technician,married,secondary,no,1194,no,no,cellular,3,mar,81,1,6,2,1,3,TRUE
56,blue-collar,single,secondary,no,25,yes,no,cellular,30,may,39,3,1,5,6,3,FALSE
68,technician,married,secondary,no,97,no,no,unknown,2,jul,221,1,2,2,1,3,FALSE
84,blue-collar,married,secondary,no,1875,yes,no,unknown,18,may,435,2,2,1,7,15,TRUE
71,management,single,secondary,no,4738,no,no,cellular,9,feb,394,1,2,2,1,4,FALSE
69,technician,married,tertiary,no,-34,no,no,cellular,20,jan,125,1,1,5,1,1,TRUE
84,unemployed,married,primary,no,94,yes,no,cellular,18,apr,176,4,2,2,2,10,FALSE
59,management,married,tertiary,no,4798,no,no,cellular,7,jul,81,3,2,2,1,10,FALSE
84,admin.,married,primary,no,809,no,no,cellular,9,feb,15,2,6,4,9,1,FALSE
51,services,divorced,primary,no,1008,yes,no,cellular,11,may,262,5,2,2,1,6,FALSE
52,blue-collar,single,secondary,no,1685,yes,no,cellular,21,jul,333,1,2,2,1,4,FALSE
22,blue-collar,single,tertiary,no,682,yes,no,cellular,3,jan,68,6,2,10,2,13,TRUE
21,blue-collar,married,unknown,no,22,yes,yes,cellular,12,jun,203,2,2,2,5,6,FALSE
84,management,married,primary,no,672,yes,no,cellular,12,may,190,3,1,2,1,3,FALSE
38,technician,married,tertiary,no,1734,no,no,telephone,14,jun,48,1,4,8,3,1,FALSE
50,admin.,single,primary,no,216,no,no,cellular,26,jun,30,2,2,1,5,1,FALSE
50,services,single,secondary,no,1856,yes,no,cellular,2,aug,88,2,1,1,2,2,FALSE
19,unemployed,single,tertiary,no,270,yes,no,unknown,5,jun,737,1,2,10,1,10,TRUE
54,blue-collar,single,tertiary,no,303,no,no,cellular,27,jul,152,1,2,2,2,2,FALSE
35,unemployed,married,secondary,no,78,no,no,cellular,8,nov,580,2,1,2,9,2,FALSE
40,technician,married,secondary,no,791,yes,no,unknown,2,may,1193,2,2,2,1,6,FALSE
28,blue-collar,single,secondary,no,11493,no,no,cellular,16,aug,111,1,3,1,3,2,FALSE
35,services,married,unknown,no,5311,yes,no,unknown,19,may,175,2,3,2,1,2,FALSE
42,blue-collar,single,secondary,no,555,no,no,unknown,8,may,201,3,1,2,1,4,FALSE
84,housemaid,married,secondary,no,1211,no,yes,cellular,9,aug,440,2,2,2,7,6,TRUE
80,management,married,primary,no,393,yes,no,cellular,12,feb,62,1,2,2,1,1,FALSE
28,blue-collar,married,secondary,no,-190,yes,no,cellular,3,jul,1229,1,3,2,1,3,FALSE
57,technician,single,secondary,no,3347,yes,yes,cellular,7,nov,100,8,2,5,6,2,FALSE
57,services,single,tertiary,no,0,no,no,cellular,17,jun,255,1,2,1,1,3,FALSE
78,entrepreneur,married,tertiary,no,-1625,yes,no,cellular,4,may,187,9,1,2,1,2,FALSE
19,student,single,tertiary,no,36,yes,no,cellular,11,nov,214,3,1,1,2,13,FALSE
84,management,married,secondary,yes,98,yes,no,cellular,19,aug,117,2,4,4,1,3,FALSE
66,services,single,secondary,no,-79,no,no,telephone,7,jun,98,8,2,2,2,13,FALSE
54,technician,married,tertiary,no,0,no,yes,cellular,29,jun,139,2,2,2,5,2,FALSE
22,blue-collar,married,secondary,no,3,yes,no,unknown,14,jun,424,3,5,2,9,13,TRUE
66,management,single,secondary,no,533,no,yes,cellular,6,jul,89,1,2,2,2,3,FALSE
42,technician,single,tertiary,no,3569,yes,no,cellular,29,may,1159,9,6,2,3,3,FALSE
56,technician,married,secondary,no,3344,yes,yes,unknown,25,jun,167,1,3,4,1,3,FALSE
61,retired,divorced,secondary,no,3290,yes,yes,cellular,16,jun,541,1,3,1,1,2,FALSE
82,admin.,married,secondary,no,444,yes,no,unknown,21,sep,149,2,1,2,6,1,FALSE
47,blue-collar,divorced,secondary,no,12045,yes,no,cellular,27,may,268,4,2,2,1,13,FALSE
84,blue-collar,married,secondary,no,368,yes,no,cellular,25,may,320,1,2,2,7,1,FALSE
84,services,single,primary,no,1611,yes,no,telephone,8,apr,261,1,3,2,4,15,FALSE
55,technician,divorced,tertiary,no,0,yes,no,cellular,29,apr,283,1,2,2,3,2,FALSE
51,unemployed,married,tertiary,no,590,yes,yes,cellular,14,may,416,1,3,2,1,2,FALSE
31,technician,married,tertiary,no,1,yes,no,unknown,20,may,82,4,2,2,3,5,FALSE
25,management,married,tertiary,no,804,no,no,unknown,5,nov,150,2,2,10,1,5,FALSE
19,management,single,secondary,no,193,yes,yes,cellular,20,aug,81,3,2,2,1,10,FALSE
30,blue-collar,single,tertiary,no,1,no,no,unknown,12,apr,95,2,2,2,1,8,FALSE
71,technician,married,tertiary,no,4277,yes,yes,cellular,14,jun,318,4,2,2,3,6,FALSE
48,blue-collar,single,tertiary,no,1647,yes,no,cellular,14,may,205,2,3,4,6,20,FALSE
79,blue-collar,single,secondary,no,154,yes,yes,unknown,14,aug,130,5,2,1,1,1,FALSE
79,technician,single,secondary,no,39,no,yes,cellular,20,apr,139,1,2,2,1,1,FALSE
19,blue-collar,married,primary,no,218,yes,no,unknown,20,may,203,2,2,3,1,3,FALSE
20,housemaid,single,unknown,no,98,yes,no,unknown,18,may,4,2,3,1,1,2,TRUE
37,unemployed,divorced,secondary,no,-20,no,no,cellular,28,jul,343,1,1,1,3,4,FALSE
65,blue-collar,single,tertiary,no,2145,yes,no,cellular,26,jun,129,2,3,2,3,3,FALSE
55,blue-collar,married,tertiary,no,50,no,no,cellular,7,may,119,2,4,6,2,2,FALSE
82,management,single,secondary,no,0,no,no,unknown,12,may,69,1,3,1,1,2,FALSE
45,admin.,single,tertiary,no,830,yes,no,cellular,5,jul,139,6,3,2,3,3,FALSE
78,management,married,tertiary,no,-292,yes,no,cellular,21,apr,265,9,3,2,3,4,FALSE
27,blue-collar,married,secondary,no,263,yes,no,unknown,2,may,221,2,1,4,1,4,FALSE
56,unknown,married,secondary,no,341,no,no,cellular,9,jul,366,6,3,2,6,4,FALSE
60,unemployed,married,unknown,no,320,yes,no,unknown,29,may,25,6,7,4,9,2,FALSE
44,technician,married,tertiary,no,94,yes,no,cellular,21,jul,496,4,3,2,3,2,FALSE
54,entrepreneur,married,secondary,no,17,no,no,cellular,15,may,2402,1,2,2,1,13,TRUE
38,blue-collar,married,primary,no,1634,yes,no,cellular,21,may,449,1,2,2,3,3,FALSE
65,management,single,primary,no,-397,yes,no,unknown,2,jan,320,1,2,2,8,1,TRUE
84,blue-collar,married,primary,no,725,no,no,unknown,20,jan,112,1,1,2,1,3,FALSE
64,blue-collar,married,secondary,no,1184,no,yes,cellular,20,may,123,4,8,4,8,13,TRUE
34,entrepreneur,single,secondary,no,74,yes,no,unknown,9,may,363,3,3,2,4,2,FALSE
72,retired,divorced,unknown,no,233,no,no,unknown,15,jul,232,2,3,1,4,2,FALSE
25,admin.,married,tertiary,no,536,yes,no,telephone,20,may,406,6,2,2,1,13,FALSE
75,management,divorced,unknown,no,1,yes,no,unknown,5,may,110,2,2,2,8,2,FALSE
84,technician,single,secondary,no,457,no,yes,cellular,12,aug,325,3,1,1,1,13,FALSE
39,management,single,tertiary,no,694,yes,no,cellular,19,nov,160,2,3,2,3,2,FALSE
63,admin.,married,tertiary,no,35,yes,no,cellular,15,sep,656,4,1,10,7,2,FALSE
84,management,single,primary,no,179,no,no,cellular,27,aug,169,8,2,2,3,1,FALSE
34,services,married,primary,no,-201,yes,yes,unknown,25,may,38,1,2,1,9,2,FALSE
72,management,married,tertiary,no,1,no,yes,cellular,18,may,79,1,2,2,4,1,FALSE
68,blue-collar,divorced,tertiary,no,365,yes,no,cellular,12,apr,122,1,1,2,1,2,FALSE
59,technician,married,secondary,no,4469,no,no,telephone,5,aug,117,22,2,8,6,13,TRUE
19,technician,married,secondary,no,463,no,no,cellular,9,may,539,1,1,2,4,3,FALSE
73,management,single,secondary,no,4351,yes,no,telephone,18,may,224,1,3,4,2,2,FALSE
72,blue-collar,divorced,secondary,no,7613,no,yes,cellular,13,aug,315,1,2,2,1,3,FALSE
44,admin.,married,primary,no,-50,no,no,cellular,21,jul,278,1,2,1,4,8,FALSE
19,admin.,single,tertiary,no,249,yes,no,cellular,14,may,1877,1,2,2,3,3,FALSE
48,services,married,secondary,no,858,yes,no,cellular,15,jul,116,2,2,2,8,1,TRUE
21,services,married,secondary,no,1,yes,no,cellular,16,apr,216,4,2,2,9,1,TRUE
27,blue-collar,single,tertiary,no,828,yes,no,cellular,5,nov,74,1,2,2,3,2,TRUE
75,housemaid,married,secondary,no,109,yes,yes,cellular,12,apr,46,7,2,2,1,2,FALSE
84,retired,married,primary,no,2344,yes,no,cellular,22,may,220,1,3,2,1,8,TRUE
84,management,single,tertiary,no,394,no,no,unknown,30,apr,32,11,2,2,1,4,FALSE
45,admin.,married,primary,no,2459,yes,no,cellular,24,may,411,5,2,13,7,6,FALSE
58,blue-collar,married,secondary,no,10,yes,no,cellular,25,apr,134,1,1,2,3,4,FALSE
24,technician,single,tertiary,no,-58,no,no,cellular,28,nov,214,3,3,2,4,6,FALSE
75,entrepreneur,married,secondary,no,615,yes,no,cellular,15,may,152,1,2,2,1,3,FALSE
76,technician,married,secondary,no,1354,no,yes,unknown,25,may,159,3,2,2,3,3,TRUE
21,self-employed,single,secondary,no,1022,no,no,cellular,8,feb,76,1,1,4,8,1,FALSE
24,management,married,tertiary,no,85,yes,no,cellular,7,jul,228,1,2,6,1,4,FALSE
53,management,married,secondary,no,1103,yes,no,cellular,21,nov,94,8,1,1,7,2,FALSE
68,blue-collar,married,primary,no,253,yes,no,unknown,29,aug,453,2,1,1,3,2,FALSE
